time,price,target_notional,target_units,delta_units,traded_notional,cost,reason
2022-04-19 12:01:00+00:00,40719.7,100000.0,2.455813770730138,2.455813770730138,99999.99999999999,69.99999999999999,
2022-04-22 12:01:00+00:00,40561.1,0.0,0.0,-2.455813770730138,99610.50793596219,69.72735555517353,
2022-05-20 00:01:00+00:00,30317.4,99470.78058040702,3.28097991847609,3.28097991847609,99470.78058040702,69.62954640628492,
2022-05-20 16:47:00+00:00,28769.9,0.0,0.0,-3.28097991847609,94393.46415656527,66.0754249095957,stop_loss
2022-05-29 12:01:00+00:00,29208.9,94257.7591852494,3.2270218729650684,3.2270218729650684,94257.7591852494,65.98043142967457,
2022-05-30 12:01:00+00:00,30662.8,98883.54585492362,3.224870065842768,-0.002151807122300564,65.98043142967774,0.046186302000774414,
2022-05-31 00:01:00+00:00,31704.6,102243.16930321661,3.2248686090730243,-1.456769743501951e-06,0.04618630200983195,3.233041140688237e-05,
2022-05-31 12:01:00+00:00,31757.7,102414.40979402799,3.224868608054991,-1.0180332132847525e-09,3.233039337753319e-05,2.263127536427323e-08,
2022-06-10 12:01:00+00:00,30020.0,0.0,0.0,-3.224868608054991,96810.55561381084,67.76738892966758,
2022-07-02 00:01:00+00:00,19295.6,96742.78822485852,5.013722725639966,5.013722725639966,96742.78822485852,67.71995175740098,
2022-07-08 12:01:00+00:00,21606.0,108258.77325841971,5.0105884133305425,-0.003134312309423848,67.71995175741165,0.04740396623018815,
2022-07-09 00:01:00+00:00,21592.6,108191.58396971485,5.0105862179503555,-2.195380186975626e-06,0.047403966225289904,3.318277635770293e-05,
2022-07-11 00:01:00+00:00,20819.8,0.0,0.0,-5.0105862179503555,104319.4029404828,73.02358205833796,
2022-08-08 00:01:00+00:00,23185.6,104246.3793252417,4.496169144867578,4.496169144867578,104246.3793252417,72.97246552766919,
2022-08-10 12:01:00+00:00,23122.0,0.0,0.0,-4.496169144867578,103960.42296762812,72.77229607733969,
2022-08-11 00:01:00+00:00,23968.3,103814.67820602312,4.331332560341081,4.331332560341081,103814.67820602312,72.67027474421619,
2022-08-11 12:01:00+00:00,24587.3,106423.10278613004,4.3283769582723615,-0.002955602068719365,72.67027474422365,0.050869192320956554,
2022-08-19 01:30:00+00:00,22764.5,0.0,0.0,-4.3283769582723615,98533.33726659117,68.97333608661383,stop_loss
2022-09-09 12:01:00+00:00,20926.8,98464.31306131225,4.70517771763061,4.70517771763061,98464.31306131225,68.92501914291857,
2022-09-10 00:01:00+00:00,21350.3,100388.03080558589,4.70194942485988,-0.0032282927707303344,68.92501914292386,0.048247513400046696,
2022-09-11 00:01:00+00:00,21650.6,101799.97797035791,4.70194719639908,-2.228460799891252e-06,0.04824751339412554,3.377325937588788e-05,
2022-09-11 12:01:00+00:00,21612.9,101622.71452728042,4.701947194836436,-1.5626433480520063e-09,3.377325441711321e-05,2.3641278091979244e-08,
2022-09-14 00:01:00+00:00,20164.8,0.0,0.0,-4.701947194836436,94813.82479443777,66.36967735610644,
2022-10-24 00:01:00+00:00,19566.1,94747.45511705801,4.842429258618632,4.842429258618632,94747.45511705801,66.32321858194061,
2022-10-26 12:01:00+00:00,20603.1,99702.7310396636,4.839210169327121,-0.003219089291511601,66.32321858194265,0.046426253007359856,
2022-11-08 18:21:00+00:00,18523.1,0.0,0.0,-4.839210169327121,89637.17388746318,62.74602172122423,stop_loss
2022-11-09 00:01:00+00:00,18558.8,89574.38143948896,4.8265179558747855,4.8265179558747855,89574.38143948896,62.70206700764228,
2022-11-09 10:08:00+00:00,17624.8,0.0,0.0,-4.8265179558747855,85066.41366870192,59.546489568091346,stop_loss
2022-11-09 12:01:00+00:00,17803.3,84944.16511212618,4.771259548068402,4.771259548068402,84944.16511212618,59.46091557848833,
2022-11-09 16:29:00+00:00,16857.9,0.0,0.0,-4.771259548068402,80433.41633538232,56.30339143476763,stop_loss
2022-11-11 00:01:00+00:00,17618.7,80317.65202836908,4.558659380565483,4.558659380565483,80317.65202836908,56.22235641985836,
2022-11-11 12:01:00+00:00,17337.7,78980.44638601031,4.555416600010977,-0.0032427805545056643,56.22235641985286,0.039355649493897,
2022-11-11 14:23:00+00:00,16624.7,0.0,0.0,-4.555416600010977,75732.4343502025,53.012704045141746,stop_loss
2022-11-29 12:01:00+00:00,16496.6,75679.38229050786,4.587574548119483,4.587574548119483,75679.38229050786,52.97556760335549,
2022-11-30 12:01:00+00:00,16880.0,77385.28280465353,4.584436185109806,-0.003138363009677292,52.97556760335269,0.037082897322346875,
2022-12-01 00:01:00+00:00,17173.9,78732.61151655998,4.584434025850853,-2.1592589529717543e-06,0.03708289733244161,2.5958028132709125e-05,
2022-12-03 00:01:00+00:00,17095.0,0.0,0.0,-4.584434025850853,78370.89967192033,54.85962977034423,
2022-12-09 00:01:00+00:00,17227.0,78316.04001619195,4.546121786509082,4.546121786509082,78316.04001619195,54.82122801133436,
2022-12-09 12:01:00+00:00,17245.6,78345.77665340969,4.542942933467649,-0.0031788530414331717,54.821228011339905,0.03837485960793793,
2022-12-10 00:01:00+00:00,17129.2,0.0,0.0,-4.542942933467649,77816.97809595405,54.471884667167835,
2022-12-13 12:01:00+00:00,17452.3,77762.46783642727,4.455714595579223,4.455714595579223,77762.46783642727,54.43372748549909,
2022-12-14 00:01:00+00:00,17770.1,79124.06020741683,4.452651375479983,-0.0030632200992402048,54.433727485508356,0.03810360923985585,
2022-12-14 12:01:00+00:00,17823.3,79360.90315698314,4.452649237626205,-2.1378537775618156e-06,0.038103609233617504,2.6672526463532252e-05,
2022-12-15 00:01:00+00:00,17815.3,0.0,0.0,-4.452649237626205,79325.28196308213,55.52769737415749,
2023-01-02 12:01:00+00:00,16736.6,79269.75423903545,4.7363116904888365,4.7363116904888365,79269.75423903545,55.488827967324816,
2023-01-03 00:01:00+00:00,16667.4,78886.51264208632,4.732982507294858,-0.0033291831939781247,55.488827967311,0.0388421795771177,
2023-01-12 00:01:00+00:00,17948.0,84947.53119874852,4.732980343144001,-2.1641508576308865e-06,0.03884217959275915,2.7189525714931406e-05,
2023-01-12 12:01:00+00:00,18197.6,86128.88306520773,4.732980341649873,-1.4941274883994993e-09,2.7189534382898727e-05,1.903267406802911e-08,
2023-01-31 12:01:00+00:00,22872.7,0.0,0.0,-4.732980341649873,108256.03946045505,75.77922762231853,
2023-03-13 00:01:00+00:00,22060.1,108180.26023281371,4.903888025567142,4.903888025567142,108180.26023281371,75.72618216296961,
2023-04-11 00:01:00+00:00,29655.1,145349.56360483318,4.901334462026201,-0.0025535635409417168,75.7261821629807,0.053008327514086497,
2023-04-17 12:01:00+00:00,29577.9,0.0,0.0,-4.901334462026201,144971.18058436477,101.47982640905533,
2023-05-29 00:01:00+00:00,28094.0,144869.64774962823,5.1566045329831365,5.1566045329831365,144869.64774962823,101.40875342473977,
2023-05-29 12:01:00+00:00,27910.2,143820.4550830412,5.152971138975757,-0.003633394007379387,101.40875342476016,0.07098612739733212,
2023-05-31 12:01:00+00:00,27106.9,0.0,0.0,-5.152971138975757,139681.07336710196,97.77675135697137,
2023-06-17 12:01:00+00:00,26510.7,139583.2256296176,5.2651655984043275,5.2651655984043275,139583.2256296176,97.70825794073232,
2023-06-18 00:01:00+00:00,26521.5,139542.38116013963,5.2614814833301145,-0.003684115074213068,97.70825794074189,0.06839578055851932,
2023-07-01 00:01:00+00:00,30483.9,0.0,0.0,-5.2614814833301145,160390.47538968688,112.27333277278082,
2023-07-31 12:01:00+00:00,29409.9,160278.13366113356,5.449802061929267,5.449802061929267,160278.13366113356,112.1946935627935,
2023-08-01 00:01:00+00:00,29227.1,159169.71515065007,5.445963340552093,-0.0038387213771740036,112.19469356280231,0.07853628549396162,
2023-08-01 12:01:00+00:00,28866.9,0.0,0.0,-5.445963340552093,157208.07915538322,110.04565540876827,
2023-08-30 00:01:00+00:00,27714.3,157097.95496368897,5.668479989164041,5.668479989164041,157097.95496368897,109.96856847458228,
2023-08-30 12:01:00+00:00,27330.8,154814.12431937,5.664456375933745,-0.004023613230295986,109.96856847457353,0.07697799793220148,
2023-08-31 16:52:00+00:00,26322.1,0.0,0.0,-5.664456375933745,149100.38717296562,104.37027102107594,stop_loss
2023-09-07 00:01:00+00:00,25763.3,148995.93992394663,5.783263010714723,5.783263010714723,148995.93992394663,104.29715794676264,
2023-09-07 12:01:00+00:00,25702.4,148539.44204864732,5.779205134487336,-0.0040578762273870694,104.29715794679342,0.0730080105627554,
2023-09-11 00:01:00+00:00,25844.9,149362.90577230122,5.779202309635604,-2.824851732086131e-06,0.07300801053059285,5.1105607371414996e-05,
2023-09-13 00:01:00+00:00,25855.4,149423.5873454468,5.779202307659011,-1.976593111407965e-09,5.11056055326975e-05,3.577392387288824e-08,
2023-09-25 00:01:00+00:00,26225.6,0.0,0.0,-5.779202307659011,151563.04803974213,106.0941336278195,
2023-10-02 00:01:00+00:00,27997.4,151456.95390607853,5.409679252576258,5.409679252576258,151456.95390607853,106.01986773425497,
2023-10-02 12:01:00+00:00,28209.2,152496.70410403993,5.405920908924745,-0.003758343651512952,106.01986773425917,0.07421390741398141,
2023-10-07 00:01:00+00:00,27938.8,151034.86887635925,5.405918252622133,-2.65630261253591e-06,0.07421390743111829,5.19497352017828e-05,
2023-10-07 12:01:00+00:00,27942.2,151053.24894646843,5.405918250762947,-1.859185694286225e-09,5.194973850688456e-05,3.636481695481919e-08,
2023-10-11 17:47:00+00:00,26585.6,0.0,0.0,-5.405918250762947,143719.5802474834,100.60370617323836,stop_loss
2023-10-14 00:01:00+00:00,26861.3,143618.9765412738,5.346687485016503,5.346687485016503,143618.9765412738,100.53328357889166,
2023-10-14 12:01:00+00:00,26874.1,143586.8808575031,5.342946586397428,-0.003740898619074784,100.53328357887764,0.07037329850521434,
2023-10-16 12:01:00+00:00,27744.1,148235.17401437036,5.342944049883412,-2.536514015716307e-06,0.07037329850343478,4.9261308952404345e-05,
2023-10-24 00:01:00+00:00,33098.9,176845.57076342477,5.342944048395106,-1.4883063670367846e-09,4.926130361191384e-05,3.448291252833969e-08,
2023-11-15 00:01:00+00:00,35542.1,0.0,0.0,-5.342944048395106,189899.4516624637,132.9296161637246,
2023-11-18 12:01:00+00:00,36411.0,189766.52204626545,5.211790998496758,5.211790998496758,189766.52204626545,132.8365654323858,
2023-12-03 00:01:00+00:00,39446.0,205451.47116127075,5.208423443727393,-0.003367554769364567,132.83656543235472,0.0929855958026483,
2023-12-03 12:01:00+00:00,39476.5,205610.2350907086,5.208421088260322,-2.3554670711689596e-06,0.09298559583500143,6.5089917084501e-05,
2023-12-11 12:01:00+00:00,42356.9,0.0,0.0,-5.208421088260322,220612.57119333366,154.42879983533356,
2024-01-08 12:01:00+00:00,44722.6,220458.14232840843,4.929457194537179,4.929457194537179,220458.1423284084,154.3206996298859,
2024-01-09 00:01:00+00:00,46955.6,231311.29954418007,4.926170670679963,-0.0032865238572155064,154.32069962986844,0.10802448974090792,
2024-01-12 22:18:00+00:00,42469.3,0.0,0.0,-4.926170670679963,209211.02006430857,146.447714045016,stop_loss
2024-01-26 12:01:00+00:00,41301.3,209064.46432577385,5.061934232718434,5.061934232718434,209064.46432577385,146.3451250280417,
