time,price,target_notional,target_units,delta_units,traded_notional,cost,reason
2022-05-12 12:01:00+00:00,28594.0,100000.0,3.497237182625726,3.497237182625726,100000.0,70.0,
2022-05-13 00:01:00+00:00,29054.3,101539.77827516262,3.4948279006949963,-0.0024092819307295343,69.99999999999511,0.04899999999999658,
2022-05-13 12:01:00+00:00,30638.4,107075.88615265358,3.4948263013947716,-1.599300224697231e-06,0.04900000000436364,3.430000000305455e-05,
2022-05-14 00:01:00+00:00,29349.5,102571.40449848585,3.4948263002260975,-1.1686740464256218e-09,3.4299998925568786e-05,2.400999924789815e-08,
2022-06-06 00:01:00+00:00,29915.0,0.0,0.0,-3.4948263002260975,104547.7287712637,73.18341013988459,
2022-06-13 12:01:00+00:00,23832.7,104474.54536109981,4.383663846777738,4.383663846777738,104474.5453610998,73.13218175276985,
2022-06-13 22:59:00+00:00,22599.4,0.0,0.0,-4.383663846777738,99068.17273886882,69.34772091720816,stop_loss
2022-06-17 00:01:00+00:00,20363.1,98925.69283619885,4.85808608886657,4.85808608886657,98925.69283619885,69.2479849853392,
2022-06-18 06:56:00+00:00,19189.2,0.0,0.0,-4.85808608886657,93222.78557647839,65.25594990353488,stop_loss
2022-09-27 00:01:00+00:00,19228.4,93088.2816415895,4.8411870796108625,4.8411870796108625,93088.28164158952,65.16179714911267,
2022-10-05 12:01:00+00:00,20022.7,0.0,0.0,-4.8411870796108625,96933.63653892442,67.85354557724709,
2022-11-10 00:01:00+00:00,15880.9,96800.62119619804,6.095411544446351,6.095411544446351,96800.62119619804,67.76043483733864,
2022-11-13 00:01:00+00:00,16810.0,102396.10762730581,6.091380584610697,-0.0040309598356538245,67.7604348373408,0.04743230438613856,
2022-12-30 00:01:00+00:00,16635.6,101333.7234210453,6.091377733357698,-2.8512529990365465e-06,0.04743230439077237,3.3202613073540656e-05,
2023-01-08 00:01:00+00:00,16948.6,103240.32461838366,6.09137773139868,-1.959017836838939e-09,3.3202609709448434e-05,2.3241826796613905e-08,
2023-05-14 12:01:00+00:00,26801.4,0.0,0.0,-6.09137773139868,163257.4511303086,114.28021579121601,
2023-06-08 00:01:00+00:00,26340.2,163143.17091449414,6.193695223061865,6.193695223061865,163143.17091449414,114.20021964014589,
2023-06-14 20:50:00+00:00,24922.0,0.0,0.0,-6.193695223061865,154359.2723491478,108.05149064440346,stop_loss
2023-06-16 00:01:00+00:00,25567.4,154137.02063886324,6.028654483399299,6.028654483399299,154137.02063886324,107.89591444720426,
2023-06-18 00:01:00+00:00,26521.5,0.0,0.0,-6.028654483399299,159888.9598814745,111.92227191703215,
2023-06-30 00:01:00+00:00,30449.4,159669.14169511027,5.243753298754992,5.243753298754992,159669.14169511027,111.76839918657718,
2023-07-02 00:01:00+00:00,30588.1,160284.68187846098,5.24009931569666,-0.0036539830583324218,111.76839918657795,0.07823787943060456,
2023-07-20 00:01:00+00:00,29914.4,156754.34873159672,5.24009670030476,-2.6153918994964442e-06,0.07823787943829644,5.476651560680751e-05,
2023-07-22 00:01:00+00:00,29900.4,156680.98732302594,5.2400966984731285,-1.831631735171868e-09,5.476652153433293e-05,3.8336565074033053e-08,
2023-07-24 12:01:00+00:00,29250.7,0.0,0.0,-5.2400966984731285,153276.49649802793,107.29354754861957,
2023-08-10 00:01:00+00:00,29584.1,153169.202950441,5.177416346971548,5.177416346971548,153169.202950441,107.21844206530868,
2023-08-10 12:01:00+00:00,29496.1,152606.37186984217,5.1737813429518535,-0.003635004019694854,107.21844206532138,0.07505290944572497,
2023-08-15 00:01:00+00:00,29425.6,152241.5452322546,5.173778792352734,-2.5505991194663125e-06,0.07505290944976792,5.253703661483754e-05,
2023-08-15 12:01:00+00:00,29364.3,151924.39253974636,5.173778790563588,-1.7891457204655126e-09,5.253701167946545e-05,3.677590817562581e-08,
2023-08-17 15:40:00+00:00,28026.7,0.0,0.0,-5.173778790563588,145003.94602948852,101.50276222064197,stop_loss
2023-09-20 12:01:00+00:00,27111.0,144902.44326723108,5.344784156513263,5.344784156513263,144902.44326723108,101.43171028706175,
2023-09-23 12:01:00+00:00,26579.2,141958.6553425103,5.34096795022086,-0.0038162062924032014,101.43171028704317,0.07100219720093022,
2023-09-25 00:01:00+00:00,26225.6,0.0,0.0,-5.34096795022086,140070.0890753122,98.04906235271854,
2023-10-01 12:01:00+00:00,27191.6,139971.96901076226,5.147617978006527,5.147617978006527,139971.96901076226,97.98037830753358,
2023-10-02 00:01:00+00:00,27997.4,0.0,0.0,-5.147617978006527,144119.91957743993,100.88394370420795,
2023-11-07 12:01:00+00:00,34646.7,143921.05525542816,4.153961423611142,4.153961423611142,143921.05525542816,100.7447386787997,
2023-11-19 00:01:00+00:00,36573.8,151825.4095761904,4.151206863278915,-0.002754560332227207,100.74473867881144,0.07052131707516801,
2023-11-30 12:01:00+00:00,37891.4,157294.9692179296,4.15120500213583,-1.861143084980199e-06,0.07052131709021872,4.936492196315311e-05,
2023-12-07 00:01:00+00:00,43775.8,181722.3198831328,4.1512050010081545,-1.127675730572264e-09,4.9364907246385314e-05,3.455543507246972e-08,
2024-04-13 00:01:00+00:00,67079.6,0.0,0.0,-4.1512050010081545,278461.17098562664,194.92281968993865,
2024-04-19 00:01:00+00:00,63401.3,278266.24816590216,4.388967547446222,4.388967547446222,278266.24816590216,194.7863737161315,
2024-04-19 02:21:00+00:00,60092.0,0.0,0.0,-4.388967547446222,263741.83786113834,184.61928650279683,stop_loss
2024-05-10 12:01:00+00:00,63341.9,263362.43220091943,4.157791796597819,4.157791796597819,263362.43220091943,184.3537025406436,
