time,price,target_notional,target_units,delta_units,traded_notional,cost,reason
2022-11-09 10:08:00+00:00,17624.8,0.0,0.0,-2.8340994962621893,49950.43680172183,34.965305761205286,stop_loss
2022-11-10 00:01:00+00:00,15880.9,49878.65325594876,3.1407951221875816,3.1407951221875816,49878.65325594876,34.91505727916414,
2022-11-13 12:01:00+00:00,16662.4,52298.269586659204,3.1386996823182254,-0.0020954398693562304,34.91505727916125,0.024440540095412876,
2022-11-21 00:01:00+00:00,16290.2,51130.02112436026,3.1386981819965536,-1.5003216717879297e-06,0.024440540097759735,1.7108378068431816e-05,
2022-11-25 00:01:00+00:00,16594.6,0.0,0.0,-3.1386981819965536,52085.44085096,36.45980859567201,
2022-12-07 12:01:00+00:00,16798.0,52048.98102525595,3.0985225041823994,3.0985225041823994,52048.98102525595,36.434286717679164,
2022-12-11 00:01:00+00:00,17129.7,0.0,0.0,-3.0985225041823994,53076.76093989325,37.153732657925275,
2022-12-18 12:01:00+00:00,16729.2,53003.17292051764,3.1683029027399776,3.1683029027399776,53003.17292051764,37.102221044362345,
2022-12-19 00:01:00+00:00,16748.7,0.0,0.0,-3.1683029027399776,53064.954827121066,37.145468378984745,
2022-12-20 00:01:00+00:00,16452.8,52990.70713769772,3.2207713664359696,3.2207713664359696,52990.70713769772,37.0934949963884,
2022-12-21 12:01:00+00:00,16885.8,0.0,0.0,-3.2207713664359696,54385.30113936449,38.069710797555146,
2022-12-30 12:01:00+00:00,16495.5,54310.13793357055,3.292421444246646,3.292421444246646,54310.13793357055,38.017096553499385,
2023-01-09 00:01:00+00:00,17137.1,0.0,0.0,-3.292421444246646,56422.55553219919,39.495788872539435,
2023-01-19 00:01:00+00:00,20710.0,56345.04264677315,2.7206684039967723,2.7206684039967723,56345.04264677315,39.441529852741205,
2023-01-21 00:01:00+00:00,22683.8,0.0,0.0,-2.7206684039967723,61715.09794258198,43.20056855980739,
2023-01-23 00:01:00+00:00,22700.0,61632.45584416944,2.7150861605360985,2.7150861605360985,61632.45584416944,43.14271909091861,
2023-01-24 12:01:00+00:00,22923.4,62195.86337334229,2.713204122134687,-0.0018820384014115454,43.142719090917424,0.0301999033636422,
2023-01-25 00:01:00+00:00,22608.6,61341.71651579092,2.713202786364079,-1.3357706079020204e-06,0.030199903365813616,2.113993235606953e-05,
2023-01-26 00:01:00+00:00,23067.2,0.0,0.0,-2.713202786364079,62585.99131361749,43.81019391953224,
