,pearson_ic,spearman_ic,ic_cumsum
2024-01-07 20:00:00+00:00,0.12993894501457448,0.1331467892012577,0.017994552284647053
2024-01-07 21:00:00+00:00,0.12989066270711824,0.13200839703599226,0.1478852149917653
2024-01-07 22:00:00+00:00,0.20533044834947617,0.19737659662315163,0.35321566334124144
2024-01-07 23:00:00+00:00,0.20774521588892098,0.20174257701496626,0.5609608792301624
2024-01-08 00:00:00+00:00,0.18847430670634027,0.18721667344312956,0.7494351859365026
2024-01-08 01:00:00+00:00,0.23449824039505568,0.23797564138065383,0.9839334263315582
2024-01-08 02:00:00+00:00,0.15192592543538844,0.17285953238969032,1.1358593517669466
2024-01-08 03:00:00+00:00,0.20136667065914915,0.19874093410414864,1.337226022426096
2024-01-08 04:00:00+00:00,0.20971269781292637,0.21499225079576192,1.5469387202390223
2024-01-08 05:00:00+00:00,0.21115021224455904,0.21937394878645777,1.7580889324835813
2024-01-08 06:00:00+00:00,0.16156796275061053,0.1816779937804019,1.919656895234192
2024-01-08 07:00:00+00:00,0.16355157095247502,0.19594838770137907,2.083208466186667
2024-01-08 08:00:00+00:00,0.20717876162049778,0.26157885782267465,2.2903872278071646
2024-01-08 09:00:00+00:00,0.1940433322159432,0.25533904924316303,2.484430560023108
2024-01-08 10:00:00+00:00,0.22400135451605763,0.28565949165043614,2.7084319145391658
2024-01-08 11:00:00+00:00,0.15733969388158925,0.2512262622003743,2.865771608420755
2024-01-08 12:00:00+00:00,-0.013337424106176846,0.17988522007725855,2.8524341843145784
2024-01-08 13:00:00+00:00,0.10684074620991606,0.22380950940700328,2.9592749305244945
2024-01-08 14:00:00+00:00,0.14410777683932355,0.256190437820577,3.103382707363818
2024-01-08 15:00:00+00:00,0.14962667884071304,0.2630637239736353,3.253009386204531
2024-01-08 16:00:00+00:00,0.1449261853775174,0.2586168673566654,3.3979355715820483
2024-01-08 17:00:00+00:00,0.14879338105129397,0.27243566776320544,3.5467289526333423
2024-01-08 18:00:00+00:00,-0.07033264996572912,0.20553345160536812,3.476396302667613
2024-01-08 19:00:00+00:00,-0.07364364270040547,0.1846787935891509,3.4027526599672075
2024-01-08 20:00:00+00:00,0.01842611146085738,0.22466291523670753,3.421178771428065
2024-01-08 21:00:00+00:00,-0.006532480128547733,0.1745315172141756,3.4146462912995172
2024-01-08 22:00:00+00:00,-0.005190543048520192,0.17849757253924772,3.409455748250997
2024-01-08 23:00:00+00:00,-0.008253122116885336,0.1677152671774107,3.4012026261341117
