open_time,open,high,low,close,volume
1652631840000,30064.0,30065.7,30048.7,30061.5,0.56795707
1652631900000,30061.5,30066.1,30050.0,30066.1,1.39460322
1652631960000,30071.0,30085.4,30071.0,30081.3,1.67334138
1652632020000,30081.3,30089.7,30079.8,30089.7,1.27187689
1652632080000,30089.7,30129.9,30084.2,30098.8,11.2078054
1652632140000,30103.5,30118.6,30094.8,30112.8,3.84667068
1652632200000,30107.8,30111.9,30078.5,30079.9,57.90603943
1652632260000,30082.7,30094.6,30067.2,30076.2,0.57914736
1652632320000,30076.2,30080.8,30058.6,30080.8,2.45950272
1652632380000,30084.3,30140.8,30078.5,30113.4,10.64755639
1652632440000,30112.9,30184.8,30106.9,30112.2,11.98103939
1652632500000,30112.1,30159.9,30102.1,30138.9,6.22603772
1652632560000,30138.9,30146.9,30099.4,30104.7,5.07091842
1652632620000,30107.0,30145.2,30096.3,30135.6,1.19660231
1652632680000,30128.0,30135.6,30113.9,30134.0,0.45961608
1652632740000,30133.9,30134.0,30110.1,30123.6,0.59014625
1652632800000,30123.6,30166.5,30113.7,30166.5,4.30578982
1652632860000,30166.6,30217.6,30153.4,30172.8,5.67110182
1652632920000,30170.7,30188.9,30162.8,30183.6,5.52421849
1652632980000,30183.7,30230.0,30179.6,30230.0,8.51211249
1652633040000,30232.1,30300.0,30232.1,30259.8,24.34070411
1652633100000,30259.7,30272.5,30209.0,30209.0,1.49698839
1652633160000,30209.0,30259.7,30201.8,30247.9,3.79960274
1652633220000,30248.0,30259.7,30180.0,30180.0,4.5036318
1652633280000,30180.1,30187.9,30150.0,30156.0,2.77850612
1652633340000,30158.3,30214.1,30150.0,30170.0,11.26977522
1652633400000,30170.0,30177.3,30152.1,30177.3,0.61381746
1652633460000,30177.3,30188.3,30155.8,30165.8,0.56270396
1652633520000,30165.8,30211.2,30165.7,30201.2,0.73061454
1652633580000,30205.9,30228.2,30204.8,30224.0,0.4476756
1652633640000,30218.3,30243.4,30203.4,30231.0,2.90733743
1652633700000,30233.1,30243.4,30221.2,30237.9,1.02113381
1652633760000,30240.3,30244.0,30206.4,30230.7,0.34000423
1652633820000,30225.0,30230.7,30190.1,30198.0,1.62258509
1652633880000,30201.9,30215.3,30201.9,30208.7,0.24429875
1652633940000,30208.7,30220.0,30180.9,30219.8,3.63674673
1652634000000,30219.7,30219.7,30175.0,30175.0,1.41248078
1652634060000,30184.4,30239.9,30182.3,30206.1,1.84572296
1652634120000,30202.4,30218.3,30173.6,30173.6,1.48043162
1652634180000,30173.7,30193.0,30169.3,30181.8,2.066112
1652634240000,30174.3,30175.7,30150.0,30164.4,2.17054116
1652634300000,30158.5,30185.3,30151.2,30185.3,1.08210126
1652634360000,30185.3,30228.8,30176.6,30228.8,0.7366695
1652634420000,30228.8,30238.3,30188.6,30224.6,1.60846462
1652634480000,30227.3,30250.0,30223.6,30244.6,1.70878032
1652634540000,30240.1,30251.4,30228.2,30239.2,4.21010757
1652634600000,30239.1,30239.1,30200.0,30212.1,0.64386735
1652634660000,30207.3,30225.0,30188.2,30225.0,1.10124067
1652634720000,30225.1,30245.5,30211.6,30245.5,1.19956105
1652634780000,30245.5,30249.7,30233.1,30248.5,0.2811996
1652634840000,30247.0,30278.9,30241.4,30278.9,5.33961235
1652634900000,30272.8,30295.1,30255.9,30293.4,7.49540765
1652634960000,30293.4,30293.4,30251.4,30273.1,2.19330163
1652635020000,30273.0,30277.0,30229.8,30256.0,3.69433426
1652635080000,30255.9,30255.9,30232.5,30246.7,1.13302966
1652635140000,30246.7,30248.8,30232.8,30232.8,0.07774776
1652635200000,30231.0,30256.1,30226.8,30256.1,2.11541167
1652635260000,30256.1,30279.5,30231.7,30231.7,2.42185395
1652635320000,30231.7,30231.7,30203.6,30211.9,1.96813579
1652635380000,30217.2,30229.7,30208.1,30221.5,0.29747817
1652635440000,30221.5,30221.9,30218.2,30218.2,0.06776333
1652635500000,30218.1,30242.2,30200.2,30235.4,2.26745792
1652635560000,30235.5,30257.5,30235.5,30250.6,6.6337501
1652635620000,30253.6,30259.2,30238.3,30244.0,0.10268271
1652635680000,30246.5,30255.1,30229.3,30236.2,0.07509406
1652635740000,30236.2,30236.2,30213.9,30231.4,0.26804131
