open_time,open,high,low,close,volume
1681351740000,30029.6,30030.8,30023.0,30023.0,3.31945267
1681351800000,30023.0,30028.2,30018.9,30028.2,1.99159684
1681351860000,30028.2,30030.6,30016.4,30028.9,37.85652708
1681351920000,30028.9,30031.0,30020.9,30020.9,0.36586418
1681351980000,30021.0,30027.9,30021.0,30027.7,0.07659643
1681352040000,30027.7,30030.0,30027.7,30030.0,0.11755921
1681352100000,30030.1,30030.1,30008.5,30008.5,4.48118053
1681352160000,30008.6,30014.6,30007.1,30007.1,0.97101392
1681352220000,30006.4,30011.1,30006.3,30009.2,0.61334683
1681352280000,30009.3,30011.0,30000.0,30010.6,7.15808752
1681352340000,30010.6,30023.3,30009.9,30022.4,1.53487505
1681352400000,30022.4,30024.1,30011.1,30018.5,0.84309805
1681352460000,30018.4,30018.4,30012.6,30016.1,0.36897216
1681352520000,30016.2,30021.8,30016.1,30017.9,3.0588563
1681352580000,30017.9,30017.9,30014.7,30017.7,2.73738507
1681352640000,30018.1,30018.1,30012.7,30012.7,2.1207564
1681352700000,30005.8,30021.8,30000.0,30021.8,0.07571993
1681352760000,30021.7,30021.8,30021.2,30021.2,1.12719853
1681352820000,30019.3,30031.3,30019.3,30031.2,1.35454881
1681352880000,30031.3,30037.1,30031.2,30036.4,1.12799697
1681352940000,30036.4,30045.2,30036.4,30041.5,1.63066941
1681353000000,30041.5,30047.9,30032.8,30034.8,1.75190948
1681353060000,30034.8,30034.8,30028.0,30029.2,0.62356755
1681353120000,30029.2,30029.3,30028.7,30029.2,0.87686802
1681353180000,30029.2,30033.3,30029.2,30032.1,1.18189018
1681353240000,30032.1,30049.1,30032.1,30032.6,1.21514328
1681353300000,30032.6,30050.0,30032.5,30050.0,3.61763064
1681353360000,30050.0,30050.0,30049.9,30050.0,0.06874521
1681353420000,30050.0,30060.4,30048.9,30058.9,2.44034533
1681353480000,30058.9,30062.5,30058.9,30062.4,0.83327876
1681353540000,30062.4,30086.0,30060.7,30085.9,7.65679031
1681353600000,30086.0,30211.9,30085.9,30133.7,150.86316948
1681353660000,30133.5,30151.5,30121.9,30139.2,1.37203623
1681353720000,30137.2,30140.0,30116.0,30140.0,2.13577034
1681353780000,30143.7,30147.7,30129.3,30130.2,4.24531987
1681353840000,30130.3,30148.7,30122.1,30148.7,4.34257665
1681353900000,30150.0,30155.0,30127.4,30127.6,0.51139864
1681353960000,30127.7,30127.7,30090.9,30108.6,11.76442715
1681354020000,30107.1,30138.0,30107.0,30118.5,7.79545936
1681354080000,30118.5,30118.5,30106.2,30111.1,0.91495365
1681354140000,30109.0,30110.9,30105.8,30107.8,1.12878835
1681354200000,30107.9,30121.1,30107.3,30121.1,0.46003346
1681354260000,30121.1,30134.0,30120.1,30126.1,4.44276219
1681354320000,30126.1,30131.0,30125.9,30130.5,3.18478712
1681354380000,30130.5,30144.3,30130.4,30132.0,6.76934843
1681354440000,30132.0,30135.0,30114.5,30131.1,5.79742153
1681354500000,30131.0,30131.0,30119.5,30119.5,0.44114876
1681354560000,30119.5,30120.5,30113.0,30113.1,0.77001641
1681354620000,30113.1,30119.3,30112.8,30115.5,1.81536083
1681354680000,30115.4,30115.5,30114.9,30115.0,0.22788097
1681354740000,30115.0,30115.0,30114.0,30114.0,1.48895451
1681354800000,30114.1,30115.0,30108.0,30108.0,4.43938362
1681354860000,30108.0,30119.5,30105.5,30115.7,1.76330368
1681354920000,30115.8,30119.5,30115.8,30119.4,1.2851597
1681354980000,30119.5,30119.5,30112.3,30114.2,1.56015902
1681355040000,30114.2,30114.3,30105.6,30111.1,1.16800763
1681355100000,30111.2,30123.2,30107.2,30123.0,5.10681855
1681355160000,30122.9,30126.2,30120.5,30122.0,0.5568224
1681355220000,30122.0,30122.0,30110.6,30110.6,2.98494393
1681355280000,30110.1,30110.1,30100.5,30103.4,1.12508192
1681355340000,30103.4,30111.2,30101.4,30107.1,0.25106447
1681355400000,30105.0,30114.7,30105.0,30110.1,1.99683397
1681355460000,30110.1,30110.1,30101.1,30101.2,1.21571803
1681355520000,30100.1,30100.1,30093.7,30096.9,1.90152868
1681355580000,30096.5,30099.5,30093.3,30093.4,1.22527129
1681355640000,30093.5,30093.5,30091.4,30092.4,0.70680617
1681355700000,30092.5,30095.1,30092.5,30093.0,1.33106267
1681355760000,30093.0,30093.0,30083.6,30085.2,0.89142757
1681355820000,30085.2,30085.3,30076.3,30076.8,1.61334876
1681355880000,30076.8,30080.5,30073.3,30073.3,0.71716211
1681355940000,30073.3,30073.4,30058.8,30067.6,5.07440199
1681356000000,30067.6,30076.2,30055.4,30076.2,2.60311872
1681356060000,30076.2,30100.0,30073.1,30073.1,3.15924627
1681356120000,30073.1,30077.2,30056.8,30067.5,1.55168054
1681356180000,30067.5,30068.9,30060.2,30065.9,2.31745214
1681356240000,30065.9,30091.4,30065.9,30085.2,4.62345524
1681356300000,30085.2,30090.3,30085.2,30088.9,1.55795851
1681356360000,30088.8,30094.8,30088.8,30093.4,2.91518114
1681356420000,30093.3,30093.3,30092.1,30092.5,0.24460641
1681356480000,30092.4,30097.9,30092.4,30095.4,1.14329233
1681356540000,30095.4,30099.9,30080.0,30088.9,3.61351698
1681356600000,30088.9,30091.8,30074.8,30077.6,0.59897805
1681356660000,30077.7,30083.2,30067.8,30080.0,4.31213294
1681356720000,30082.4,30082.4,30077.7,30077.8,0.37660566
1681356780000,30077.8,30077.8,30059.3,30059.3,1.1995051
1681356840000,30059.3,30059.3,30050.3,30050.3,0.68246962
1681356900000,30050.3,30060.7,30049.5,30059.9,2.40116944
1681356960000,30059.9,30060.0,30044.6,30056.5,3.55688758
1681357020000,30056.5,30058.9,30054.2,30058.8,2.77155835
1681357080000,30058.9,30082.4,30058.8,30082.3,1.34863073
1681357140000,30082.3,30084.0,30082.3,30083.9,1.69987679
1681357200000,30084.0,30091.7,30067.7,30074.3,2.60094847
1681357260000,30070.9,30079.1,30068.3,30078.6,1.86319222
1681357320000,30078.5,30082.4,30063.0,30079.9,1.51934031
1681357380000,30079.9,30087.6,30075.9,30076.0,0.15191946
1681357440000,30075.9,30076.6,30070.0,30076.6,0.15069423
1681357500000,30076.6,30076.6,30073.6,30076.0,0.33910862
1681357560000,30076.5,30076.9,30074.5,30075.8,0.84223849
1681357620000,30075.8,30075.8,30060.0,30060.1,0.83104177
1681357680000,30060.1,30060.1,30060.0,30060.1,0.27142769
