open_time,open,high,low,close,volume
1668604500000,16590.8,16590.8,16578.1,16583.2,2.39190311
1668604560000,16580.9,16611.0,16580.3,16601.0,3.91101363
1668604620000,16598.1,16610.9,16594.2,16602.8,5.53272739
1668604680000,16601.6,16602.8,16589.0,16597.3,3.19583492
1668604740000,16597.0,16600.0,16593.3,16594.1,2.15429673
1668604800000,16594.2,16600.3,16592.1,16598.8,3.41613414
1668604860000,16598.8,16612.9,16595.5,16609.2,2.40446198
1668604920000,16610.2,16641.6,16606.6,16615.7,16.17665083
1668604980000,16615.7,16630.0,16615.5,16630.0,4.69261992
1668605040000,16625.4,16629.9,16605.3,16608.5,6.13249275
1668605100000,16610.8,16613.8,16600.0,16602.5,5.15797698
1668605160000,16602.5,16609.3,16593.0,16608.6,5.11342049
1668605220000,16608.1,16608.6,16593.0,16604.2,4.02375024
1668605280000,16604.2,16615.4,16600.8,16610.1,1.93997358
1668605340000,16610.9,16618.6,16610.9,16612.0,0.36108617
1668605400000,16613.9,16613.9,16515.0,16569.1,93.28904946
1668605460000,16560.1,16599.7,16558.7,16587.7,14.04603383
1668605520000,16591.0,16715.9,16586.5,16688.9,132.4694346
1668605580000,16685.6,16700.0,16658.5,16660.2,33.91177785
1668605640000,16659.9,16662.9,16596.9,16609.0,3.6765689
1668605700000,16615.9,16622.3,16566.8,16577.5,4.63505765
1668605760000,16577.6,16600.0,16552.6,16561.3,3.4262379
1668605820000,16558.9,16576.5,16547.5,16547.5,5.78082028
1668605880000,16547.5,16585.5,16540.6,16582.5,3.50731339
1668605940000,16581.4,16586.6,16569.6,16582.5,1.26770128
1668606000000,16582.5,16595.9,16561.0,16566.6,0.99708148
1668606060000,16566.7,16590.3,16565.8,16587.4,2.7641919
1668606120000,16586.5,16595.7,16577.3,16577.4,7.05849743
1668606180000,16577.5,16583.3,16572.5,16572.5,1.79638743
1668606240000,16577.2,16601.7,16572.0,16596.5,10.33041702
1668606300000,16596.6,16636.9,16591.9,16616.0,12.80019984
1668606360000,16614.8,16645.5,16603.9,16630.3,7.59021615
1668606420000,16626.9,16650.5,16620.1,16633.7,11.0634152
1668606480000,16635.3,16635.3,16616.5,16619.4,1.26036187
1668606540000,16616.9,16618.1,16582.4,16590.1,3.19976368
1668606600000,16588.3,16600.0,16571.2,16571.3,1.10331467
1668606660000,16571.7,16579.3,16563.4,16574.4,4.41760904
1668606720000,16574.5,16585.6,16560.1,16560.8,19.06873494
1668606780000,16560.8,16579.3,16560.7,16560.7,3.52069022
1668606840000,16560.7,16560.7,16515.2,16522.6,20.025249
1668606900000,16524.9,16543.9,16452.1,16498.2,75.98553283
1668606960000,16498.3,16521.5,16485.6,16507.3,25.48550922
1668607020000,16503.7,16517.3,16494.2,16503.3,10.18617422
1668607080000,16501.4,16520.5,16500.0,16520.5,3.25538291
1668607140000,16518.6,16529.4,16508.4,16515.3,2.81781939
1668607200000,16517.7,16532.1,16508.5,16527.8,1.13794794
1668607260000,16529.4,16546.6,16527.2,16542.4,2.07892553
1668607320000,16543.9,16543.9,16517.5,16522.9,3.03192169
1668607380000,16524.8,16530.6,16472.4,16472.6,19.39965445
1668607440000,16472.2,16493.8,16447.7,16480.0,22.03216994
1668607500000,16482.4,16507.0,16482.4,16487.4,3.19458041
1668607560000,16489.1,16501.8,16476.7,16485.7,7.80133046
1668607620000,16485.6,16485.6,16414.9,16447.0,68.81295566
1668607680000,16445.8,16480.2,16445.7,16466.3,4.48611152
1668607740000,16464.1,16491.1,16434.7,16462.0,29.66446858
1668607800000,16465.0,16466.0,16428.5,16455.1,15.9746943
1668607860000,16455.1,16488.4,16448.1,16470.9,8.15282418
1668607920000,16472.6,16488.2,16472.5,16476.1,7.98667561
1668607980000,16479.4,16500.0,16466.8,16489.0,21.47720712
1668608040000,16492.4,16506.1,16490.4,16499.8,2.68537392
1668608100000,16499.7,16509.4,16486.9,16501.7,5.57546759
1668608160000,16503.7,16505.0,16487.0,16488.3,1.10560731
1668608220000,16488.3,16496.9,16471.2,16495.6,9.24015937
1668608280000,16495.4,16526.2,16495.4,16522.9,8.27972149
1668608340000,16522.8,16550.9,16515.1,16515.1,6.41710388
1668608400000,16516.0,16532.9,16514.3,16531.2,9.2838035
1668608460000,16530.2,16533.4,16515.6,16526.3,7.26257893
1668608520000,16526.2,16526.3,16509.7,16515.0,3.51204071
1668608580000,16517.0,16523.2,16491.7,16498.6,8.38146484
1668608640000,16498.8,16514.5,16495.9,16513.5,21.81386974
1668608700000,16511.8,16511.8,16501.3,16507.0,1.3198323
1668608760000,16507.1,16527.8,16507.1,16518.5,5.81974711
1668608820000,16522.0,16542.0,16518.4,16521.6,11.73254502
1668608880000,16521.5,16537.6,16521.5,16537.5,1.39454187
1668608940000,16537.6,16541.9,16530.4,16541.6,1.18341256
1668609000000,16540.4,16544.2,16524.4,16543.5,2.40525045
1668609060000,16544.3,16544.3,16515.6,16528.4,1.18886628
1668609120000,16528.3,16572.1,16526.3,16562.4,11.73592603
1668609180000,16562.5,16575.6,16532.3,16559.1,14.93166456
1668609240000,16559.2,16583.3,16559.2,16572.5,3.78765203
1668609300000,16573.8,16573.8,16547.0,16557.5,9.89611127
1668609360000,16557.0,16557.0,16530.1,16544.2,1.76147737
1668609420000,16544.1,16544.1,16526.7,16541.9,0.71792968
1668609480000,16540.5,16546.4,16534.0,16540.3,1.0145974
1668609540000,16538.9,16547.7,16538.9,16545.9,0.95611693
1668609600000,16541.4,16542.8,16516.2,16520.0,1.29072558
1668609660000,16520.1,16524.1,16505.6,16507.9,7.52219567
1668609720000,16507.8,16518.8,16495.3,16495.3,11.12724587
1668609780000,16495.3,16507.2,16480.1,16500.4,8.90761712
1668609840000,16501.9,16514.3,16501.9,16505.1,1.06807763
1668609900000,16505.1,16546.0,16505.1,16546.0,4.91822094
1668609960000,16545.1,16546.1,16511.1,16511.1,5.10924388
1668610020000,16511.2,16523.4,16511.2,16513.8,0.72028574
1668610080000,16511.4,16516.6,16507.4,16510.8,14.73510224
1668610140000,16511.9,16511.9,16480.0,16490.3,16.85293885
1668610200000,16490.3,16490.3,16465.0,16473.3,15.33833303
1668610260000,16471.3,16477.9,16450.1,16476.8,14.93289413
1668610320000,16475.4,16486.0,16458.6,16464.9,6.48449378
1668610380000,16462.8,16468.8,16437.8,16442.0,21.03452876
1668610440000,16442.6,16450.7,16426.6,16433.4,9.22161897
