open_time,open,high,low,close,volume
1735702740000,93819.0,93857.9,93818.9,93850.0,1.11849006
1735702800000,93849.9,93850.0,93833.3,93833.3,2.42026334
1735702860000,93833.4,93850.0,93830.7,93830.8,0.29677802
1735702920000,93830.8,93840.8,93830.8,93840.7,0.2770962
1735702980000,93840.7,93890.9,93840.7,93890.9,2.86544552
1735703040000,93888.0,93892.6,93849.9,93849.9,1.40184338
1735703100000,93849.9,93857.9,93827.8,93857.9,3.53438399
1735703160000,93859.1,93859.2,93858.7,93858.8,0.5949047
1735703220000,93858.8,93872.2,93760.0,93760.0,7.63682124
1735703280000,93760.1,93760.1,93731.6,93731.6,0.84458835
1735703340000,93731.7,93783.2,93731.6,93783.1,1.65058855
1735703400000,93783.2,93821.0,93783.2,93807.1,0.35252114
1735703460000,93807.2,93815.3,93789.6,93797.6,0.74527163
1735703520000,93797.6,93812.1,93797.5,93812.0,0.14207443
1735703580000,93812.0,93812.0,93802.6,93808.9,0.28839952
1735703640000,93809.0,93809.0,93807.6,93807.6,0.08392257
1735703700000,93807.6,93807.6,93800.1,93807.2,0.71338334
1735703760000,93805.4,93827.7,93805.4,93827.6,0.7781283
1735703820000,93827.6,93843.8,93827.6,93843.8,1.15295001
1735703880000,93843.8,93843.8,93837.8,93837.8,0.37012809
1735703940000,93837.9,93837.9,93835.0,93835.3,0.35572993
1735704000000,93835.4,93835.4,93790.3,93793.9,1.42829462
1735704060000,93793.9,93793.9,93746.2,93756.5,2.01084052
1735704120000,93756.4,93764.9,93729.6,93760.0,2.96490861
1735704180000,93759.9,93760.0,93750.5,93755.8,0.30118105
1735704240000,93755.7,93806.6,93755.7,93806.6,1.08134402
1735704300000,93806.6,93806.8,93797.5,93805.0,0.28610656
1735704360000,93805.0,93805.0,93776.1,93777.1,0.63034935
1735704420000,93777.0,93777.1,93751.1,93763.2,1.3044802
1735704480000,93763.4,93770.0,93750.6,93758.7,0.38373203
1735704540000,93758.8,93758.8,93719.8,93734.3,1.25253346
1735704600000,93734.3,93734.4,93692.1,93717.1,2.37933985
1735704660000,93717.2,93717.2,93687.6,93707.8,2.3418769
1735704720000,93707.8,93707.8,93688.1,93688.1,0.38626205
1735704780000,93688.0,93722.0,93685.6,93717.2,6.24749386
1735704840000,93717.2,93718.5,93711.9,93711.9,0.25305365
1735704900000,93712.0,93712.0,93698.4,93698.4,0.3267248
1735704960000,93699.7,93726.6,93699.7,93719.3,0.36853979
