open_time,open,high,low,close,volume
1666537380000,19205.3,19207.1,19203.5,19205.0,1.22423894
1666537440000,19205.0,19209.3,19204.2,19204.2,1.22879052
1666537500000,19203.5,19203.5,19195.3,19195.3,0.24526825
1666537560000,19195.2,19195.7,19192.1,19192.2,0.26621594
1666537620000,19192.1,19192.2,19190.3,19190.3,0.44881825
1666537680000,19190.5,19192.7,19190.5,19192.7,0.26738929
1666537740000,19192.7,19193.8,19192.7,19193.7,0.12832607
1666537800000,19193.7,19193.8,19193.7,19193.8,0.37570959
1666537860000,19193.7,19195.5,19193.7,19195.5,0.03780989
1666537920000,19195.4,19195.4,19193.6,19193.6,0.52139882
1666537980000,19193.1,19193.2,19190.2,19190.3,4.15740094
1666538040000,19190.2,19190.3,19183.7,19183.7,12.02634067
1666538100000,19184.0,19187.6,19184.0,19187.6,1.17376451
1666538160000,19187.6,19192.2,19187.6,19191.2,0.9535613
1666538220000,19191.2,19191.2,19191.2,19191.2,0.01743144
1666538280000,19191.2,19191.2,19191.1,19191.1,0.00634435
1666538340000,19191.1,19191.1,19188.2,19188.2,0.62387418
1666538400000,19188.2,19188.2,19185.5,19187.1,0.39162402
1666538460000,19187.0,19187.1,19181.7,19181.7,0.24646651
1666538520000,19181.8,19185.3,19181.8,19184.6,2.11292196
1666538580000,19184.2,19185.2,19184.2,19185.2,1.39633279
1666538640000,19185.4,19185.4,19184.3,19184.4,1.69573679
1666538700000,19184.4,19188.4,19184.4,19187.7,1.57249854
1666538760000,19187.8,19188.1,19187.6,19188.1,1.44375986
1666538820000,19188.1,19188.1,19188.0,19188.1,2.44659996
1666538880000,19188.1,19188.1,19188.0,19188.1,0.80612828
1666538940000,19188.0,19188.0,19187.3,19187.4,0.05478489
1666539000000,19187.4,19187.4,19187.3,19187.3,0.06381514
1666539060000,19187.4,19188.0,19187.4,19187.9,1.10609036
1666539120000,19188.0,19192.0,19188.0,19192.0,1.43509201
1666539180000,19191.9,19191.9,19191.8,19191.8,0.41682644
