open_time,open,high,low,close,volume
1662854580000,21657.2,21674.5,21657.2,21663.4,2.36813206
1662854640000,21663.3,21663.3,21650.8,21657.0,2.81814615
1662854700000,21656.2,21672.9,21654.0,21669.1,2.77048648
1662854760000,21669.0,21669.3,21661.9,21663.5,1.72413728
1662854820000,21663.5,21672.3,21661.5,21672.3,2.90514183
1662854880000,21673.4,21681.5,21672.4,21676.7,1.91746795
1662854940000,21676.6,21676.6,21671.2,21673.1,2.55877256
1662855000000,21673.1,21673.1,21634.3,21641.2,18.36092185
1662855060000,21642.0,21643.1,21581.8,21610.7,49.38296493
1662855120000,21610.6,21630.1,21609.7,21630.1,1.13305905
1662855180000,21630.0,21631.2,21628.4,21629.1,0.31495094
1662855240000,21629.0,21633.3,21624.3,21629.3,4.66431509
1662855300000,21630.1,21636.6,21630.1,21634.2,0.56033963
1662855360000,21634.3,21643.4,21632.3,21632.7,0.39455001
1662855420000,21632.4,21634.4,21629.6,21632.0,1.71784233
1662855480000,21631.2,21631.5,21621.5,21621.9,1.66404635
1662855540000,21621.9,21622.0,21607.8,21609.6,0.76741478
1662855600000,21610.5,21617.7,21610.5,21613.9,1.75130438
1662855660000,21615.9,21624.7,21615.9,21618.5,0.37116725
1662855720000,21618.9,21622.7,21613.5,21622.7,0.64557265
1662855780000,21620.1,21620.5,21608.4,21610.5,2.43895022
1662855840000,21610.5,21618.2,21608.5,21610.6,6.53494688
1662855900000,21610.5,21627.9,21610.5,21627.9,0.1841485
1662855960000,21627.9,21633.4,21627.3,21633.4,2.26843472
1662856020000,21633.2,21633.2,21624.4,21624.4,6.15385188
1662856080000,21623.7,21632.8,21623.6,21624.3,1.22265414
1662856140000,21622.5,21632.5,21620.4,21632.5,2.3742424
1662856200000,21631.3,21631.3,21631.2,21631.2,0.41578939
1662856260000,21631.2,21638.1,21629.1,21630.1,2.62854631
1662856320000,21629.1,21629.6,21606.9,21608.5,1.86689198
1662856380000,21607.4,21607.6,21591.2,21592.3,4.49660121
1662856440000,21591.7,21591.7,21576.7,21581.5,1.38256823
1662856500000,21581.4,21586.8,21580.7,21583.0,2.80671462
1662856560000,21581.5,21582.5,21575.7,21578.2,3.22138507
1662856620000,21578.0,21581.5,21569.5,21569.6,0.86852434
1662856680000,21569.9,21588.0,21569.9,21588.0,0.66823313
1662856740000,21586.9,21587.0,21581.0,21583.7,5.22014858
1662856800000,21582.8,21584.7,21552.5,21558.8,11.958825
1662856860000,21558.7,21580.9,21558.7,21578.1,0.77604161
1662856920000,21578.0,21578.0,21567.5,21567.6,2.08468183
1662856980000,21567.6,21569.6,21567.6,21569.2,0.21359442
1662857040000,21569.5,21570.7,21567.6,21569.8,2.09382017
1662857100000,21568.6,21576.4,21564.7,21564.7,40.86773153
1662857160000,21564.2,21564.2,21555.3,21555.3,0.18979886
1662857220000,21554.6,21563.0,21554.6,21559.9,3.92837931
