open_time,open,high,low,close,volume
1681066620000,28018.5,28040.0,28004.7,28004.7,1.11986618
1681066680000,28004.3,28025.9,28004.3,28022.3,1.83167403
1681066740000,28022.2,28033.9,28021.9,28028.5,0.68209486
1681066800000,28027.9,28049.9,28026.1,28032.3,4.88755628
1681066860000,28032.2,28032.3,28015.4,28015.4,2.31225629
1681066920000,28015.4,28019.5,28010.5,28011.5,0.97825085
1681066980000,28011.5,28011.6,28000.3,28002.2,3.07487458
1681067040000,28002.2,28021.3,28002.2,28007.4,2.93539679
1681067100000,28007.4,28018.0,28004.0,28007.2,0.69184339
1681067160000,28007.2,28015.7,28002.5,28006.0,0.64672279
1681067220000,28005.9,28013.7,28003.2,28010.9,1.04640747
1681067280000,28011.0,28017.8,28009.9,28011.7,0.4069636
1681067340000,28011.7,28019.3,28009.8,28010.8,2.33106542
1681067400000,28010.7,28020.8,28002.4,28007.6,3.7035622
1681067460000,28007.6,28020.4,28007.6,28014.2,0.40656005
1681067520000,28014.2,28018.4,28012.6,28018.3,0.7723346
1681067580000,28018.4,28052.8,28018.3,28043.9,9.28809995
1681067640000,28043.9,28081.0,28043.9,28081.0,13.47522909
1681067700000,28081.0,28125.5,28081.0,28105.7,89.40190944
1681067760000,28105.7,28125.6,28105.6,28112.5,3.31786185
1681067820000,28110.2,28292.2,28110.2,28211.7,168.92993519
1681067880000,28207.2,28230.0,28175.8,28182.7,17.33652143
1681067940000,28180.4,28230.0,28178.2,28210.2,12.24683766
1681068000000,28210.3,28235.2,28207.5,28235.2,12.1393857
1681068060000,28237.3,28249.9,28204.2,28204.2,1.693748
1681068120000,28204.2,28242.2,28192.8,28225.6,18.84798658
1681068180000,28225.7,28237.3,28220.0,28227.0,3.31143244
1681068240000,28226.9,28234.7,28216.6,28221.1,7.64126151
1681068300000,28221.1,28237.6,28216.9,28218.2,8.40184197
1681068360000,28218.2,28250.0,28218.2,28235.8,6.74357541
1681068420000,28235.8,28250.0,28223.7,28223.7,1.3679613
1681068480000,28223.7,28235.6,28223.7,28226.6,0.48360147
1681068540000,28226.6,28226.6,28191.6,28196.6,15.87319224
1681068600000,28196.7,28231.4,28196.7,28215.6,2.61975303
1681068660000,28215.7,28221.1,28194.1,28207.3,1.84053267
1681068720000,28204.6,28207.4,28198.9,28199.0,0.32203599
1681068780000,28198.9,28213.5,28198.9,28205.6,3.48961562
1681068840000,28205.7,28208.2,28180.0,28180.0,4.27173132
1681068900000,28180.9,28180.9,28160.0,28160.0,4.89605508
1681068960000,28160.1,28160.1,28105.1,28135.6,39.30661965
1681069020000,28136.8,28142.2,28080.4,28101.0,7.10435716
1681069080000,28101.1,28117.8,28078.0,28112.9,14.44244028
1681069140000,28112.8,28142.4,28112.8,28131.1,2.65394176
1681069200000,28131.1,28143.1,28115.9,28118.0,4.92720982
1681069260000,28119.7,28134.5,28108.8,28128.2,3.47304628
1681069320000,28128.2,28151.0,28125.5,28137.8,4.22206506
1681069380000,28137.9,28137.9,28119.5,28127.8,1.46667069
1681069440000,28127.8,28127.8,28094.6,28098.6,11.20635584
1681069500000,28098.7,28117.4,28089.4,28089.4,1.38261288
1681069560000,28089.4,28100.0,28089.4,28094.3,0.52469777
1681069620000,28094.3,28122.6,28094.3,28122.6,4.91344768
1681069680000,28122.6,28130.4,28108.9,28114.9,0.59044845
1681069740000,28114.9,28127.6,28108.5,28124.8,0.93136305
1681069800000,28124.8,28139.8,28120.5,28131.9,2.7598382
1681069860000,28132.0,28133.4,28123.3,28125.6,0.90839561
1681069920000,28125.5,28125.6,28120.4,28120.4,0.79380109
1681069980000,28120.4,28125.5,28120.4,28120.9,0.15513196
1681070040000,28120.8,28136.0,28120.8,28135.7,0.15317677
1681070100000,28135.6,28140.0,28133.6,28133.6,2.01728607
1681070160000,28133.6,28149.9,28133.6,28148.8,1.44942078
1681070220000,28148.9,28148.9,28128.1,28133.0,7.04722774
1681070280000,28133.9,28141.6,28132.7,28132.7,0.38991622
1681070340000,28132.7,28141.5,28125.3,28141.4,1.02031225
1681070400000,28141.5,28154.6,28139.2,28143.9,1.0582186
1681070460000,28143.9,28144.3,28137.5,28142.1,0.47582743
1681070520000,28142.2,28154.8,28141.5,28154.7,1.80360352
1681070580000,28154.8,28160.1,28152.6,28160.0,0.77484
1681070640000,28160.0,28160.0,28144.7,28144.7,0.51575525
1681070700000,28139.1,28139.1,28130.6,28131.1,0.56316631
1681070760000,28131.2,28134.6,28130.5,28130.6,0.070086
1681070820000,28130.6,28134.7,28130.5,28134.0,0.76254415
1681070880000,28134.0,28134.0,28116.6,28123.2,2.23407566
1681070940000,28123.2,28125.5,28119.9,28120.9,0.61402103
1681071000000,28120.9,28137.2,28119.8,28119.8,2.41258097
1681071060000,28119.6,28119.6,28113.5,28116.6,0.36950922
