open_time,open,high,low,close,volume
1690659720000,29335.5,29335.6,29335.5,29335.5,0.41264643
1690659780000,29335.5,29335.6,29335.5,29335.6,0.07010448
1690659840000,29335.5,29335.5,29334.4,29334.4,0.18643284
1690659900000,29334.5,29334.5,29333.0,29333.0,0.17340435
1690659960000,29333.1,29333.1,29333.0,29333.0,0.23170823
1690660020000,29333.1,29337.8,29333.0,29337.6,0.57826913
1690660080000,29337.6,29337.7,29337.6,29337.7,0.29263359
1690660140000,29337.7,29337.7,29337.6,29337.6,0.05477752
1690660200000,29337.7,29337.7,29337.6,29337.6,0.26509134
1690660260000,29337.6,29337.7,29337.6,29337.6,0.26359997
1690660320000,29337.6,29337.7,29337.6,29337.6,0.03617526
1690660380000,29337.6,29337.6,29337.6,29337.6,0.02949509
1690660440000,29337.7,29337.7,29337.6,29337.7,0.10326859
1690660500000,29337.6,29337.7,29337.6,29337.6,0.04061231
1690660560000,29337.7,29337.7,29337.6,29337.6,0.13211689
1690660620000,29337.6,29337.7,29337.6,29337.6,0.01912605
1690660680000,29337.6,29337.7,29337.6,29337.7,0.01228653
1690660740000,29337.7,29337.7,29337.7,29337.7,0.0053695
1690660800000,29337.7,29349.8,29337.7,29349.7,0.50292619
1690660860000,29349.7,29349.7,29347.3,29347.3,1.73184691
1690660920000,29347.3,29347.4,29347.3,29347.3,0.13320436
1690660980000,29347.3,29347.4,29347.3,29347.3,0.00763467
1690661040000,29347.4,29347.4,29347.3,29347.3,0.1282394
1690661100000,29347.3,29347.4,29347.3,29347.3,0.07856252
1690661160000,29347.3,29347.4,29347.3,29347.4,0.04534898
1690661220000,29347.3,29349.9,29347.3,29349.9,0.18695986
1690661280000,29349.8,29365.6,29349.8,29364.9,6.14018328
1690661340000,29364.9,29364.9,29362.0,29362.0,0.21627303
1690661400000,29362.0,29362.1,29362.0,29362.0,0.07010118
1690661460000,29362.0,29362.1,29362.0,29362.0,0.01314519
1690661520000,29362.0,29362.1,29357.3,29357.4,0.08627979
1690661580000,29357.3,29357.4,29357.3,29357.4,0.06244167
1690661640000,29357.4,29357.4,29357.4,29357.4,0.00605927
1690661700000,29357.4,29362.0,29357.4,29361.9,0.15012296
1690661760000,29361.9,29362.0,29361.9,29361.9,0.00874377
1690661820000,29361.9,29362.0,29361.9,29361.9,0.62741029
1690661880000,29361.9,29361.9,29355.8,29355.9,0.31852881
1690661940000,29355.8,29355.9,29352.1,29352.1,0.06668802
1690662000000,29352.2,29352.2,29352.1,29352.2,0.36649043
1690662060000,29352.2,29361.7,29352.1,29361.7,0.8631117
1690662120000,29361.7,29375.0,29361.7,29373.7,3.0198119
1690662180000,29373.8,29373.8,29369.5,29369.5,0.40252805
1690662240000,29369.5,29369.5,29368.1,29368.2,0.33068854
1690662300000,29368.2,29378.1,29368.2,29378.1,0.54234783
1690662360000,29378.1,29378.1,29378.0,29378.0,0.14734675
1690662420000,29378.1,29378.1,29372.0,29372.0,0.9401741
1690662480000,29372.0,29372.1,29372.0,29372.0,0.16905386
1690662540000,29372.0,29372.0,29372.0,29372.0,0.17436971
1690662600000,29372.0,29373.5,29368.0,29368.1,2.04656856
1690662660000,29368.1,29368.2,29368.1,29368.1,0.06324477
1690662720000,29368.1,29368.1,29361.2,29361.2,0.98118577
1690662780000,29361.2,29361.3,29361.2,29361.2,0.00894953
1690662840000,29361.2,29361.3,29360.1,29360.1,0.23522502
1690662900000,29360.1,29360.1,29360.0,29360.0,0.01275
1690662960000,29360.0,29360.1,29360.0,29360.0,0.97947171
