open_time,open,high,low,close,volume
1644796980000,42058.0,42058.0,41984.6,42007.9,10.46606755
1644797040000,42007.9,42016.0,41981.0,42008.0,4.19895153
1644797100000,42008.1,42044.6,41990.0,41990.1,1.56898659
1644797160000,41990.1,42000.0,41981.6,41984.0,1.20076129
1644797220000,41984.0,42006.0,41982.1,42001.9,2.9708925
1644797280000,42000.6,42042.0,41996.0,42039.9,0.98137293
1644797340000,42039.9,42094.0,42039.9,42066.1,2.76072986
1644797400000,42066.0,42093.8,42042.0,42093.8,1.22501966
1644797460000,42093.7,42104.0,42076.0,42076.0,2.08169714
1644797520000,42075.4,42108.1,42061.9,42108.0,0.43871703
1644797580000,42108.0,42140.0,42108.0,42122.3,1.93043312
1644797640000,42122.3,42139.9,42050.1,42084.5,6.81348759
1644797700000,42086.9,42118.9,42086.9,42107.9,2.09030476
1644797760000,42108.0,42133.9,42108.0,42130.2,0.79090082
1644797820000,42130.1,42161.9,42126.0,42153.1,2.1621023
1644797880000,42153.1,42168.0,42146.0,42146.0,0.85678544
1644797940000,42144.4,42166.0,42144.4,42163.0,0.42091291
1644798000000,42163.0,42172.1,42151.3,42151.3,2.51682509
1644798060000,42151.3,42151.4,42112.0,42112.0,1.65543283
1644798120000,42110.0,42110.0,42078.0,42089.0,3.86936315
1644798180000,42089.0,42089.0,42038.0,42038.0,1.9020246
1644798240000,42038.1,42038.1,42001.0,42021.3,1.99197833
1644798300000,42021.3,42060.0,42003.8,42054.0,1.98236754
1644798360000,42052.0,42066.0,42042.0,42052.0,0.42754729
1644798420000,42050.0,42056.0,42026.0,42026.0,0.52592444
1644798480000,42026.0,42026.0,42006.0,42022.1,1.44509503
1644798540000,42022.5,42036.0,42022.5,42031.9,0.20838422
1644798600000,42028.6,42028.6,41955.5,41990.0,3.51017025
1644798660000,41989.9,41989.9,41965.4,41969.3,1.65031297
1644798720000,41969.3,41969.4,41943.3,41968.0,2.88530427
1644798780000,41967.9,42004.0,41960.0,41994.1,2.04496638
1644798840000,41994.0,42022.0,41994.0,42018.3,1.14836181
1644798900000,42020.0,42090.0,41994.0,42090.0,2.06962331
1644798960000,42090.0,42105.7,42089.9,42104.0,1.51253341
1644799020000,42104.0,42126.0,42088.0,42111.9,2.80103646
1644799080000,42111.9,42121.9,42084.0,42088.0,21.72614049
1644799140000,42088.8,42113.5,42083.5,42113.4,2.53753543
1644799200000,42113.5,42120.1,42094.0,42098.0,19.42451932
1644799260000,42098.0,42108.0,42092.0,42105.2,0.8773353
1644799320000,42105.1,42105.2,42062.1,42068.1,3.16975251
1644799380000,42068.1,42093.1,42034.0,42034.0,2.12362173
1644799440000,42034.0,42044.0,42014.1,42030.0,4.00721849
1644799500000,42030.1,42041.9,41996.0,41996.1,1.27336555
1644799560000,41996.0,42025.4,41994.4,42025.4,1.40489527
1644799620000,42025.4,42065.9,42025.3,42065.8,1.0683637
1644799680000,42065.8,42090.0,42065.8,42074.1,3.56520092
