open_time,open,high,low,close,volume
1734924600000,95533.4,95558.3,95433.3,95443.8,4.97753254
1734924660000,95448.7,95448.8,95334.6,95366.6,7.60990218
1734924720000,95367.8,95453.5,95312.5,95404.2,18.11116038
1734924780000,95404.1,95457.0,95358.5,95428.1,8.31699976
1734924840000,95431.4,95465.4,95389.9,95403.9,5.94194309
1734924900000,95408.0,95444.4,95380.0,95386.0,6.35833461
1734924960000,95385.9,95443.9,95283.1,95309.8,4.38000686
1734925020000,95309.9,95423.3,95282.3,95423.3,17.05088075
1734925080000,95428.0,95526.1,95401.4,95412.0,8.69718656
1734925140000,95419.8,95501.6,95379.3,95500.5,3.41097194
1734925200000,95501.6,95528.8,95384.1,95528.7,9.97555826
1734925260000,95528.7,95646.1,95528.7,95585.2,15.08345393
1734925320000,95585.3,95585.5,95471.9,95513.3,3.14620121
1734925380000,95513.2,95518.1,95469.8,95500.6,1.17890199
1734925440000,95500.7,95625.0,95500.7,95625.0,6.10114275
1734925500000,95624.9,95666.6,95602.0,95616.6,3.353886
1734925560000,95614.8,95659.7,95600.1,95645.3,2.01023676
1734925620000,95645.3,95704.0,95616.6,95631.2,5.71836378
1734925680000,95631.2,95686.4,95600.3,95686.4,2.91260861
1734925740000,95677.5,95678.8,95624.2,95678.8,3.17968018
1734925800000,95683.3,95926.4,95683.3,95896.2,16.62122372
1734925860000,95896.1,95897.0,95796.0,95864.1,15.42378707
1734925920000,95864.1,95874.7,95804.3,95852.8,6.93819805
1734925980000,95852.9,95874.8,95819.4,95857.7,1.52023673
1734926040000,95857.7,95861.6,95824.5,95851.1,3.90254904
1734926100000,95851.0,95890.6,95836.0,95886.8,3.42370013
1734926160000,95886.8,95998.9,95886.6,95961.8,8.76015708
1734926220000,95961.8,96000.0,95912.2,95923.1,4.99098846
1734926280000,95923.9,96015.5,95923.9,96000.0,6.96688355
1734926340000,96000.1,96030.7,95999.4,96014.3,4.39688489
1734926400000,96014.2,96040.2,95929.9,95929.9,5.73940262
1734926460000,95929.8,95983.3,95887.6,95974.8,7.02418153
1734926520000,95974.8,95989.1,95885.6,95887.0,20.32273701
1734926580000,95896.2,96004.9,95886.6,96004.4,3.61164051
1734926640000,96004.4,96197.4,95971.9,96191.6,17.33708534
1734926700000,96197.4,96250.0,96138.7,96250.0,10.18954229
1734926760000,96250.0,96398.5,96226.8,96369.5,13.19724819
1734926820000,96374.8,96419.6,96296.0,96314.4,14.10000104
1734926880000,96314.3,96339.9,96264.0,96339.8,5.0969057
1734926940000,96340.9,96358.7,96283.3,96298.4,4.42155599
1734927000000,96298.4,96342.3,96230.0,96323.9,4.54802509
1734927060000,96323.9,96378.7,96284.0,96378.6,5.01270548
