open_time,open,high,low,close,volume
1688960880000,30177.7,30177.7,30175.9,30176.0,0.64349411
1688960940000,30175.9,30177.8,30175.9,30177.7,0.59843102
1688961000000,30177.7,30184.0,30177.7,30184.0,1.0301653
1688961060000,30184.0,30185.9,30181.8,30181.9,0.95631431
1688961120000,30181.8,30183.6,30181.8,30183.5,0.75119336
1688961180000,30183.5,30183.5,30177.7,30177.7,2.07185976
1688961240000,30177.7,30177.7,30175.0,30175.1,0.49111362
1688961300000,30175.1,30175.1,30175.0,30175.1,0.37518122
1688961360000,30175.1,30175.1,30165.9,30167.5,0.44931839
1688961420000,30167.9,30168.0,30160.1,30167.1,1.3782232
1688961480000,30167.1,30167.1,30164.0,30164.1,0.38298208
1688961540000,30164.1,30164.1,30160.2,30160.3,0.49390541
1688961600000,30160.3,30163.8,30154.6,30154.7,2.26364817
1688961660000,30155.3,30155.3,30154.4,30154.7,0.28847623
1688961720000,30154.0,30160.8,30153.2,30160.1,1.6717261
1688961780000,30160.0,30161.0,30154.0,30154.0,1.37521936
1688961840000,30154.1,30154.1,30152.8,30152.8,0.81090673
1688961900000,30152.3,30152.3,30151.0,30151.1,0.28588706
1688961960000,30151.0,30151.1,30142.0,30148.3,2.14961544
1688962020000,30148.2,30148.3,30148.0,30148.0,0.99875806
1688962080000,30146.0,30146.0,30141.7,30145.0,1.00112521
1688962140000,30147.8,30147.9,30140.1,30140.1,0.49843214
1688962200000,30140.2,30141.8,30138.5,30140.2,0.12260943
1688962260000,30140.2,30140.2,30136.1,30136.1,1.12449662
1688962320000,30136.2,30136.2,30136.1,30136.2,0.06360492
1688962380000,30136.2,30136.2,30134.0,30134.0,0.1252867
1688962440000,30134.1,30134.1,30133.0,30133.0,0.64975806
1688962500000,30133.0,30133.0,30125.4,30125.4,0.49812707
1688962560000,30125.5,30136.2,30125.5,30136.1,1.47225724
1688962620000,30136.1,30143.9,30136.1,30143.8,2.23512809
1688962680000,30143.8,30143.9,30143.8,30143.8,0.12225467
1688962740000,30143.8,30145.1,30143.8,30145.0,0.1806628
1688962800000,30145.0,30145.0,30135.1,30135.2,1.78447675
1688962860000,30135.1,30135.2,30135.1,30135.1,0.05740912
1688962920000,30135.1,30145.0,30135.1,30145.0,0.85056386
1688962980000,30144.9,30145.0,30144.9,30145.0,0.32458121
1688963040000,30145.0,30145.0,30136.2,30136.3,0.53506525
1688963100000,30137.9,30147.5,30137.9,30147.4,1.73170992
1688963160000,30147.4,30159.0,30147.4,30155.6,28.98358723
1688963220000,30155.6,30155.9,30153.7,30155.9,0.28207987
1688963280000,30155.9,30156.0,30151.0,30151.1,0.22988387
1688963340000,30151.0,30151.8,30142.7,30142.8,0.88404734
1688963400000,30147.9,30151.5,30147.9,30151.5,0.29887893
1688963460000,30151.5,30151.5,30147.9,30147.9,0.53404618
1688963520000,30148.0,30148.0,30147.9,30147.9,0.03053359
1688963580000,30147.9,30148.0,30140.1,30140.1,0.69543199
1688963640000,30140.1,30140.2,30134.1,30136.5,4.22132261
1688963700000,30141.6,30151.3,30141.6,30151.2,13.49724646
1688963760000,30151.3,30162.7,30151.2,30162.7,8.83338799
1688963820000,30163.6,30165.8,30158.7,30160.0,8.51684158
1688963880000,30160.0,30162.9,30150.1,30150.2,18.60797568
1688963940000,30150.2,30150.2,30144.3,30144.3,11.73556386
1688964000000,30144.4,30144.4,30144.3,30144.4,2.03350318
1688964060000,30144.4,30144.4,30138.0,30138.0,0.73816074
1688964120000,30138.1,30138.1,30126.6,30128.5,2.89330177
