open_time,open,high,low,close,volume
1694015820000,25618.9,25618.9,25600.3,25600.3,0.34358133
1694015880000,25600.2,25600.2,25592.7,25592.8,1.01610034
1694015940000,25592.8,25592.8,25592.1,25592.1,0.5433258
1694016000000,25591.0,25591.0,25580.1,25580.1,1.64227385
1694016060000,25580.1,25581.4,25577.4,25577.7,2.20224162
1694016120000,25577.8,25578.7,25577.8,25578.6,1.62083288
1694016180000,25578.6,25578.7,25573.3,25573.3,2.61347321
1694016240000,25571.8,25597.4,25571.7,25593.0,19.41601886
1694016300000,25590.4,25599.7,25589.3,25596.2,3.21034013
1694016360000,25596.2,25596.2,25586.1,25586.2,2.9599547
1694016420000,25586.2,25597.2,25586.2,25590.4,2.26566429
1694016480000,25590.4,25596.0,25590.4,25592.4,3.04878581
1694016540000,25592.6,25592.6,25577.5,25577.6,0.86348931
1694016600000,25572.8,25577.5,25572.7,25577.5,1.12700509
1694016660000,25577.6,25578.9,25576.6,25576.6,0.76154626
1694016720000,25576.7,25576.7,25571.7,25571.7,0.56875639
1694016780000,25571.7,25573.7,25568.5,25569.3,0.76523703
1694016840000,25568.0,25572.0,25562.6,25572.0,2.51444536
1694016900000,25572.1,25583.9,25572.1,25583.9,14.38527451
1694016960000,25583.5,25592.6,25580.5,25592.6,11.5815806
1694017020000,25596.6,25597.5,25590.9,25591.0,1.57939766
1694017080000,25590.9,25590.9,25566.8,25566.8,16.69262941
1694017140000,25566.8,25566.9,25557.2,25557.5,0.34182911
1694017200000,25557.4,25566.5,25557.4,25566.5,1.77804971
1694017260000,25566.4,25566.4,25558.5,25558.7,3.39374556
1694017320000,25558.6,25565.3,25557.3,25565.3,2.37307505
1694017380000,25566.5,25592.6,25566.4,25592.6,7.03295957
1694017440000,25595.0,25603.6,25590.9,25603.6,4.28342843
1694017500000,25603.6,25603.6,25594.1,25599.0,0.39839273
1694017560000,25599.0,25599.0,25577.6,25577.7,1.57454676
1694017620000,25577.6,25594.2,25574.6,25594.2,3.09612944
1694017680000,25594.2,25594.2,25589.7,25591.0,4.31071706
1694017740000,25583.6,25583.6,25569.3,25569.4,0.23870409
