open_time,open,high,low,close,volume
1684880100000,27223.0,27225.4,27222.8,27222.9,0.31460819
1684880160000,27222.8,27222.8,27214.0,27218.4,0.95246613
1684880220000,27216.5,27216.5,27212.2,27214.0,2.7654
1684880280000,27214.6,27217.1,27213.3,27213.4,0.30468305
1684880340000,27213.4,27220.7,27213.4,27220.6,0.91391667
1684880400000,27220.7,27221.2,27219.3,27219.3,0.8035094
1684880460000,27219.6,27219.6,27217.4,27217.5,2.45600057
1684880520000,27217.5,27217.5,27213.4,27213.5,2.99881114
1684880580000,27213.5,27213.5,27213.4,27213.5,1.24355565
1684880640000,27213.4,27213.5,27213.4,27213.5,1.87164606
1684880700000,27213.5,27213.5,27210.0,27210.6,5.9346569
1684880760000,27210.6,27210.7,27210.6,27210.6,5.89083807
1684880820000,27210.6,27210.6,27209.2,27209.3,1.82481559
1684880880000,27209.3,27209.3,27195.5,27206.3,33.08001712
1684880940000,27206.2,27206.3,27206.2,27206.2,0.78029249
1684881000000,27206.3,27206.3,27196.0,27197.0,3.42764665
1684881060000,27197.1,27200.5,27197.0,27200.4,1.25665693
1684881120000,27200.5,27200.5,27200.2,27200.4,4.6254504
1684881180000,27200.4,27200.6,27199.2,27199.2,3.7973116
1684881240000,27199.2,27200.5,27195.7,27195.8,2.00464878
1684881300000,27195.8,27205.7,27194.7,27198.1,5.45811016
1684881360000,27196.6,27197.5,27195.9,27195.9,0.08344744
1684881420000,27195.4,27201.5,27195.3,27197.8,9.64172918
1684881480000,27197.7,27197.8,27197.6,27197.6,1.14426947
1684881540000,27197.6,27197.6,27193.8,27193.8,0.76922664
1684881600000,27193.3,27194.5,27187.9,27194.5,4.61955338
1684881660000,27194.5,27201.2,27193.2,27200.9,1.30826293
1684881720000,27200.9,27204.9,27199.0,27200.7,1.11992361
1684881780000,27200.7,27200.7,27198.5,27200.2,1.28288447
1684881840000,27200.2,27203.0,27195.8,27196.2,5.57786178
1684881900000,27196.3,27196.3,27188.0,27188.0,1.84885454
1684881960000,27188.0,27201.1,27187.9,27190.7,4.16808844
1684882020000,27190.8,27197.8,27190.8,27197.2,13.78595111
1684882080000,27197.2,27197.2,27193.7,27193.8,0.21483301
1684882140000,27193.7,27197.3,27193.7,27197.2,1.15273573
1684882200000,27197.3,27197.3,27190.7,27196.3,9.37789176
1684882260000,27197.3,27208.0,27197.3,27207.9,3.0774149
1684882320000,27207.9,27215.2,27207.9,27209.6,3.26179443
1684882380000,27209.6,27214.4,27209.6,27212.8,5.07962304
1684882440000,27212.8,27212.9,27212.8,27212.9,0.05201537
1684882500000,27212.8,27212.8,27200.5,27202.1,2.32966416
1684882560000,27202.0,27203.3,27199.2,27199.2,1.45152683
1684882620000,27199.2,27201.9,27199.1,27201.0,0.60894126
1684882680000,27200.9,27202.1,27199.6,27200.0,1.56572242
1684882740000,27199.9,27208.3,27199.9,27200.9,6.28428379
1684882800000,27200.9,27201.1,27198.9,27201.1,1.97902687
1684882860000,27201.0,27203.0,27201.0,27202.7,1.11338988
1684882920000,27202.8,27211.3,27202.7,27209.7,6.01568448
1684882980000,27209.6,27210.6,27209.6,27210.6,2.55720082
1684883040000,27210.5,27212.8,27209.6,27211.9,8.62130692
1684883100000,27211.8,27214.2,27211.8,27212.6,6.0090592
1684883160000,27212.5,27228.3,27211.9,27228.3,24.32731024
1684883220000,27228.2,27228.2,27214.5,27217.8,3.83940585
1684883280000,27217.8,27221.3,27214.4,27214.5,4.60191411
1684883340000,27214.4,27214.5,27214.4,27214.4,0.09975846
1684883400000,27214.5,27214.5,27209.0,27209.1,1.82637476
1684883460000,27209.1,27211.5,27209.0,27211.5,1.43056256
1684883520000,27211.5,27211.5,27211.4,27211.5,0.19343038
1684883580000,27211.5,27211.5,27211.4,27211.4,0.39735073
1684883640000,27211.5,27211.5,27205.9,27206.4,3.81809833
1684883700000,27206.7,27206.7,27203.2,27203.3,3.71290151
1684883760000,27203.3,27203.3,27203.2,27203.2,2.7857924
1684883820000,27203.3,27208.0,27203.2,27203.2,4.6318242
1684883880000,27203.2,27211.7,27203.2,27211.6,4.31417438
1684883940000,27211.7,27234.9,27211.6,27232.1,19.7831329
1684884000000,27232.2,27232.2,27220.7,27221.5,2.95178214
1684884060000,27221.5,27221.6,27209.6,27221.3,4.13229484
1684884120000,27221.3,27225.5,27218.1,27218.6,3.22662118
1684884180000,27218.6,27227.7,27218.6,27226.6,3.32648214
1684884240000,27227.6,27239.5,27227.6,27239.5,2.08200773
1684884300000,27239.4,27239.5,27230.5,27232.9,2.7078957
1684884360000,27232.9,27241.5,27232.9,27241.5,1.67131703
1684884420000,27242.0,27255.2,27241.5,27252.8,8.78944944
1684884480000,27250.8,27260.7,27250.8,27256.1,3.42502218
1684884540000,27256.2,27256.4,27254.2,27254.2,1.00557223
1684884600000,27252.7,27252.7,27246.6,27250.8,2.17360732
1684884660000,27249.5,27257.0,27246.7,27247.7,5.69585586
1684884720000,27247.7,27250.6,27247.6,27249.6,0.50350929
1684884780000,27249.6,27249.6,27243.2,27243.3,0.17545791
